ticker,company_name,sector,industry,company_size,source,metadata_source,metadata_source_url,metadata_as_of,business_description,flagship_products,revenue_segments,primary_customers,geographic_exposure,competitive_position,key_static_risks,exchange,currency,country,website,founded_year,headquarters,ipo_year,market_cap
TYL,"Tyler Technologies, Inc.",Technology,Computer Software: Prepackaged Software,mid_cap,midcap400,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/tyl,2026-06-17,"Tyler Technologies (NYSE: TYL) is a leading provider of technology solutions purpose-built exclusively for the public sector. Tyler's end-to-end solutions empower local, state, and federal government entities to operate efficiently and transparently with residents and each other. By connecting data and processes across disparate systems, Tyler's solutions strengthen the core operations of government and help agencies turn insight into action for their communities. With nearly 47,000 successful installations across 15,000 locations, Tyler serves clients in all 50 states, Canada, the Caribbean, Australia, and other international locations. Tyler has been recognized numerous times for growth and innovation, including on Government Technology's GovTech 100 list. More information about Tyler Technologies, an S&P 500 company headquartered in Plano, Texas, can be found at tylertech.com.",,,,North America,,,,USD,United States,https://www.tylertech.com,,"5101 TENNYSON PARKWAY, PLANO, Texas, 75024, United States",,12577286803.00
VRNS,"Varonis Systems, Inc.",Technology,Computer Software: Prepackaged Software,mid_cap,midcap400,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/vrns,2026-06-17,"Varonis (Nasdaq: VRNS) secures AI and the data that powers it. The Varonis platform gives organizations automated visibility and control over their critical data wherever it lives and ensures safe and trustworthy AI from code to runtime. Backed by 24x7x365 managed detection and response, Varonis gives thousands of organizations worldwide the confidence to adopt AI, reduce data exposure, and stop AI-powered threats.",,,,North America,,,,USD,United States,https://www.varonis.com,,"801 BRICKELL AVENUE, MIAMI, Florida, 33131, United States",2014,3887607119.00
TENB,"Tenable Holdings, Inc.",Technology,Computer Software: Prepackaged Software,mid_cap,midcap400,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/tenb,2026-06-17,"Tenable® is the exposure management company, exposing and closing the cybersecurity gaps that erode business value, reputation and trust. The company's AI-powered exposure management platform radically unifies security visibility, insight and action across the attack surface, equipping modern organizations to protect against attacks from IT infrastructure to cloud environments to critical infrastructure and everywhere in between. By protecting enterprises from security exposure, Tenable reduces business risk for over 40,000 customers around the globe.",,,,North America,,,,USD,United States,https://www.tenable.com,,"6100 MERRIWEATHER DRIVE, COLUMBIA, Maryland, 21044, United States",2018,2968521513.00
RPD,"Rapid7, Inc.",Technology,Computer Software: Prepackaged Software,mid_cap,midcap400,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/rpd,2026-06-17,"Rapid7, Inc. (NASDAQ: RPD) is a global leader in AI-powered managed cybersecurity operations, trusted to advance organizations' cyber resilience. Open and extensible, the Rapid7 Command Platform integrates security data, enriching it with AI, threat intelligence, and 25 years of expertise and innovation to reduce risk and disrupt attackers. As a recognized leader in preemptive managed detection and response (MDR), Rapid7 unifies exposure and detection to transform the cybersecurity operations of more than 11,500 customers worldwide.",,,,North America,,,,USD,United States,https://www.rapid7.com,,"120 CAUSEWAY STREET, BOSTON, Massachusetts, 02114, United States",2015,463136183.00
CYBR,,,,mid_cap,midcap400,,,,,,,,,,,,,,,,,,
SAIL,"SailPoint, Inc.",Technology,Computer Software: Prepackaged Software,mid_cap,midcap400,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/sail,2026-06-17,"SailPoint (Nasdaq: SAIL) is defining the new era of adaptive identity security. In a world where non-human identities now significantly outnumber humans, our AI-powered platform unifies identity, security, and data intelligence to protect today's enterprise from advanced identity-based threats. We deliver the identity solution that spans both the breadth of identities and the depth of context needed to drive real-time access with confidence. Built on principles like zero-standing privilege and contextualized risk, our SailPoint platform transforms identity from a point of vulnerability into a powerful security advantage. Trusted by many of the world's leading organizations, SailPoint secures the enterprise with intelligent, autonomous identity security.",,,,North America,,,,USD,United States,https://www.sailpoint.com,,"11120 FOUR POINTS DRIVE,SUITE 100, AUSTIN, Texas, 78726, United States",2025,7991608428.00
JAMF,,,,mid_cap,midcap400,,,,,,,,,,,,,,,,,,
QLYS,"Qualys, Inc.",Technology,Computer Software: Prepackaged Software,mid_cap,midcap400,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/qlys,2026-06-17,"Qualys, Inc. (NASDAQ: QLYS) is a leading provider of cloud-based security, compliance and IT solutions with more than 10,000 subscription customers worldwide, including a majority of the Forbes Global 100 and Fortune 100. Qualys helps organizations streamline and automate their security and compliance solutions onto a single platform for greater agility, better business outcomes, and substantial cost savings. The Qualys Enterprise TruRisk Platform leverages a single agent to continuously deliver critical security intelligence while enabling enterprises to automate the full spectrum of vulnerability detection, compliance, and protection for IT systems, workloads and web applications across on premises, endpoints, servers, public and private clouds, containers, and mobile devices.",,,,North America,,,,USD,United States,https://www.qualys.com,,"919 E. HILLSDALE BOULEVARD,4TH FLOOR, FOSTER CITY, California, 94404, United States",2012,4011408503.00
TOST,"Toast, Inc.",Technology,EDP Services,mid_cap,midcap400,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/tost,2026-06-17,"Toast [NYSE: TOST] is a global technology platform built for restaurant and retail businesses. From the busiest local restaurants and shops to large hospitality brands, Toast helps owners and operators manage their businesses more efficiently, drive guest demand, and build lasting success. Toast integrates software, agentic AI, payments, financial technology solutions, and hardware with a broad partner ecosystem. Powering billions of purchases throughout local commerce, Toast delivers the precision and innovation required for modern restaurant and retail environments.",,,,North America,,,,USD,United States,https://www.toasttab.com,,"333 SUMMER STREET, BOSTON, Massachusetts, 02210, United States",2021,14540600000.00
SQ,,,,mid_cap,midcap400,,,,,,,,,,,,,,,,,,
FOUR,"Shift4 Payments, Inc.",Consumer Discretionary,Business Services,mid_cap,midcap400,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/four,2026-06-17,"Shift4 (NYSE: FOUR) powers the experience economy, enabling businesses to deliver the moments that matter. Transforming how people shop, dine, stay, and play, Shift4's commerce technology allows for a seamless experience at any scale. From your neighborhood restaurant to the world's largest event venues, Shift4 handles billions of transactions annually for hundreds of thousands of businesses around the world.",,,,North America,,,,USD,United States,https://www.shift4.com,,"3501 CORPORATE PKWY, CENTER VALLEY, Pennsylvania, 18034, United States",2020,3276284561.00
EVTC,"Evertec, Inc.",Technology,EDP Services,mid_cap,midcap400,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/evtc,2026-06-17,"EVERTEC, Inc. (NYSE: EVTC) is a leading full-service transaction processor and financial technology provider in Latin America, Puerto Rico and the Caribbean, providing a broad range of merchant acquiring, payment services and business process management services. Evertec owns and operates the ATH® network, one of the leading personal identification number ('PIN') debit networks in Latin America. In addition, the Company manages a system of electronic payment networks and offers a comprehensive suite of services for core banking, cash processing and fulfillment in Puerto Rico, that processes over ten billion transactions annually. The Company also offers financial technology outsourcing in all the regions it serves. Based in Puerto Rico, the Company operates in 26 Latin American countries and serves a diversified customer base of leading financial institutions, merchants, corporations and government agencies with 'mission-critical' technology solutions. For more information, visit www.",,,,Caribbean,,,,USD,Puerto Rico,https://www.evertecinc.com,,"CUPEY CENTER BUILDING,ROAD 176, KILOMETER 1.3, SAN JUAN, 926, Puerto Rico",2013,1677305764.00
NVEI,,,,mid_cap,midcap400,,,,,,,,,,,,,,,,,,
RELY,"Remitly Global, Inc.",Consumer Discretionary,Business Services,mid_cap,midcap400,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/rely,2026-06-17,"Remitly is a trusted provider of financial services that transcend borders. With a footprint spanning more than 175 countries, Remitly has built one of the world's leading global money movement platforms, trusted by millions of customers. Remitly continues to evolve beyond a remittance company into a diversified, cross-border financial services provider, serving both consumers and businesses across a growing set of use cases.",,,,North America,,,,USD,United States,https://www.remitly.com,,"401 UNION STREET,SUITE 1000, SEATTLE, Washington, 98101, United States",2021,4287023568.00
NBIX,"Neurocrine Biosciences, Inc.",Healthcare,Biotechnology: Biological Products (No Diagnostic Substances),mid_cap,midcap400,nasdaq_screener|nasdaq_company_profile,https://www.nasdaq.com/market-activity/stocks/nbix,2026-06-17,"Neurocrine Biosciences is a leading biopharmaceutical company with a simple purpose: to relieve suffering for people with great needs. We are dedicated to discovering, developing and commercializing life-changing treatments for patients with under-addressed neurological, psychiatric, endocrine and immunological disorders. The company's diverse portfolio includes FDA-approved treatments for tardive dyskinesia, chorea associated with Huntington's disease, classic congenital adrenal hyperplasia, hyperphagia in patients with Prader-Willi syndrome, endometriosis* and uterine fibroids*, as well as a robust pipeline including multiple compounds in mid- to late-phase clinical development across our core therapeutic areas. For more than three decades, we have applied our unique insight into neuroscience and the interconnections between brain and body systems to treat complex conditions.",,,,North America,,,,USD,United States,https://www.neurocrine.com,,"6027 EDGEWOOD BEND COURT, SAN DIEGO, California, 92130, United States",1996,15728028341.00
